-4.67174 2.14226e-05
-4.54633 2.28626e-05
-4.42039 2.4352e-05
-4.29506 2.65278e-05
-4.1717 2.93002e-05
-4.05104 3.25303e-05
-3.93323 3.60919e-05
-3.81815 3.98721e-05
-3.70559 4.37388e-05
-3.5954 4.77725e-05
-3.48754 5.20735e-05
-3.38218 5.69442e-05
-3.27955 6.25137e-05
-3.17984 6.8966e-05
-3.08316 7.6499e-05
-2.98951 8.52165e-05
-2.89884 9.53135e-05
-2.81093 0.000106562
-2.72545 0.000118976
-2.64208 0.000132251
-2.56044 0.000146263
-2.48022 0.000160968
-2.40116 0.000176358
-2.32305 0.000192308
-2.24574 0.000209063
-2.16908 0.000226422
-2.09297 0.00024432
-2.01729 0.000262857
-1.94198 0.000282196
-1.86701 0.000302919
-1.79239 0.000324982
-1.71824 0.000350237
-1.64475 0.00038033
-1.57221 0.000418079
-1.50105 0.000468624
-1.43173 0.000537085
-1.36471 0.000632158
-1.30047 0.000768548
-1.2395 0.000972942
-1.18226 0.00128439
-1.12913 0.00178282
-1.08041 0.00261611
-1.03621 0.00410208
-0.996375 0.00684696
-0.960452 0.012264
-0.927593 0.023579
-0.896462 0.0483442
-0.865163 0.10378
-0.831129 0.219996
-0.790905 0.421163
-0.739956 0.654981
-0.673812 0.828365
-0.588924 0.919714
-0.485072 0.960775
-0.366197 0.978887
-0.238518 0.987206
-0.107147 0.991355
0.0246926 0.993495
0.155854 0.994579
0.284928 0.995037
0.412523 0.994971
0.53944 0.994464
0.662787 0.993329
0.783129 0.991422
0.899315 0.988378
1.01175 0.982725
1.11925 0.975375
1.22407 0.956964
1.32318 0.946447
1.40797 0.935192
1.48759 0.92306
1.56139 0.909823
